movie_id,title,genres,year,clean_title,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
197,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical,1964,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
198,"Tie That Binds, The (1995)",Thriller,1995,"Tie That Binds, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
199,Three Wishes (1995),Drama,1995,Three Wishes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,Total Eclipse (1995),Drama|Romance,1995,Total Eclipse,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
201,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,1995,"To Wong Foo, Thanks for Everything! Julie Newmar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Under Siege 2: Dark Territory (1995),Action,1995,Under Siege 2: Dark Territory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Unstrung Heroes (1995),Comedy|Drama,1995,Unstrung Heroes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
204,Unzipped (1995),Documentary,1995,Unzipped,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205,"Walk in the Clouds, A (1995)",Drama|Romance,1995,"Walk in the Clouds, A",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
206,Waterworld (1995),Action|Adventure,1995,Waterworld,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,White Man's Burden (1995),Drama,1995,White Man's Burden,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208,Wild Bill (1995),Western,1995,Wild Bill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,"Browning Version, The (1994)",Drama,1994,"Browning Version, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210,Bushwhacked (1995),Comedy,1995,Bushwhacked,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama,1994,Burnt By the Sun (Utomlyonnye solntsem),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,Before the Rain (Pred dozhdot) (1994),Drama,1994,Before the Rain (Pred dozhdot),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213,Before Sunrise (1995),Drama|Romance,1995,Before Sunrise,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
214,Billy Madison (1995),Comedy,1995,Billy Madison,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
215,"Babysitter, The (1995)",Drama|Thriller,1995,"Babysitter, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
216,Boys on the Side (1995),Comedy|Drama,1995,Boys on the Side,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
217,"Cure, The (1995)",Drama,1995,"Cure, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
218,Castle Freak (1995),Horror,1995,Castle Freak,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
219,Circle of Friends (1995),Drama|Romance,1995,Circle of Friends,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
220,Clerks (1994),Comedy,1994,Clerks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Don Juan DeMarco (1995),Comedy|Drama|Romance,1995,Don Juan DeMarco,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
222,Disclosure (1994),Drama|Thriller,1994,Disclosure,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
223,Dream Man (1995),Thriller,1995,Dream Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224,Drop Zone (1994),Action,1994,Drop Zone,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Destiny Turns on the Radio (1995),Comedy,1995,Destiny Turns on the Radio,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Death and the Maiden (1994),Drama|Thriller,1994,Death and the Maiden,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
227,Dolores Claiborne (1994),Drama|Thriller,1994,Dolores Claiborne,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
228,Dumb & Dumber (1994),Comedy,1994,Dumb & Dumber,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229,Eat Drink Man Woman (1994),Comedy|Drama,1994,Eat Drink Man Woman,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
230,Exotica (1994),Drama,1994,Exotica,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,Exit to Eden (1994),Comedy,1994,Exit to Eden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Ed Wood (1994),Comedy|Drama,1994,Ed Wood,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
233,French Kiss (1995),Comedy|Romance,1995,French Kiss,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
234,Forget Paris (1995),Comedy|Romance,1995,Forget Paris,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
235,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children's,1995,Far From Home: The Adventures of Yellow Dog,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,"Goofy Movie, A (1995)",Animation|Children's|Comedy|Romance,1995,"Goofy Movie, A",0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
237,Hideaway (1995),Thriller,1995,Hideaway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
238,Fluke (1995),Children's|Drama,1995,Fluke,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
239,Farinelli: il castrato (1994),Drama|Musical,1994,Farinelli: il castrato,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
240,Gordy (1995),Comedy,1995,Gordy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Gumby: The Movie (1995),Animation|Children's,1995,Gumby: The Movie,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,"Glass Shield, The (1994)",Crime|Drama,1994,"Glass Shield, The",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
243,Hoop Dreams (1994),Documentary,1994,Hoop Dreams,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
244,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,1994,Heavenly Creatures,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
245,Houseguest (1994),Comedy,1994,Houseguest,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Immortal Beloved (1994),Drama|Romance,1994,Immortal Beloved,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
247,Heavyweights (1994),Children's|Comedy,1994,Heavyweights,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248,"Hunted, The (1995)",Action,1995,"Hunted, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,I.Q. (1994),Comedy|Romance,1994,I.Q.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
250,Interview with the Vampire (1994),Drama|Horror,1994,Interview with the Vampire,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
251,Jefferson in Paris (1995),Drama,1995,Jefferson in Paris,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252,"Jerky Boys, The (1994)",Comedy,1994,"Jerky Boys, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Junior (1994),Comedy|Sci-Fi,1994,Junior,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
254,Just Cause (1995),Mystery|Thriller,1995,Just Cause,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
255,"Kid in King Arthur's Court, A (1995)",Adventure|Children's|Comedy|Fantasy|Romance,1995,"Kid in King Arthur's Court, A",0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
256,Kiss of Death (1995),Crime|Drama|Thriller,1995,Kiss of Death,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
257,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,1977,Star Wars: Episode IV - A New Hope,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
258,Little Women (1994),Drama,1994,Little Women,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,"Little Princess, A (1995)",Children's|Drama,1995,"Little Princess, A",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,Ladybird Ladybird (1994),Drama,1994,Ladybird Ladybird,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
261,"Enfer, L' (1994)",Drama,1994,"Enfer, L'",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,1992,Like Water for Chocolate (Como agua para chocolate),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
263,Legends of the Fall (1994),Drama|Romance|War|Western,1994,Legends of the Fall,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
264,Major Payne (1994),Comedy,1994,Major Payne,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Little Odessa (1994),Drama,1994,Little Odessa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,My Crazy Life (Mi vida loca) (1993),Drama,1993,My Crazy Life (Mi vida loca),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
267,Love Affair (1994),Drama|Romance,1994,Love Affair,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
268,Losing Isaiah (1995),Drama,1995,Losing Isaiah,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269,"Madness of King George, The (1994)",Drama,1994,"Madness of King George, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270,Mary Shelley's Frankenstein (1994),Drama|Horror,1994,Mary Shelley's Frankenstein,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
271,Man of the House (1995),Comedy,1995,Man of the House,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Mixed Nuts (1994),Comedy,1994,Mixed Nuts,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Milk Money (1994),Comedy|Romance,1994,Milk Money,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
274,Miracle on 34th Street (1994),Drama,1994,Miracle on 34th Street,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275,Miami Rhapsody (1995),Comedy,1995,Miami Rhapsody,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,My Family (1995),Drama,1995,My Family,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
277,Murder in the First (1995),Drama|Thriller,1995,Murder in the First,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
278,Nobody's Fool (1994),Drama,1994,Nobody's Fool,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279,Nell (1994),Drama,1994,Nell,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,New Jersey Drive (1995),Crime|Drama,1995,New Jersey Drive,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
281,New York Cop (1996),Action|Crime,1996,New York Cop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
282,Beyond Bedlam (1993),Drama|Horror,1993,Beyond Bedlam,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
283,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,1995,Nemesis 2: Nebula,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
284,Nina Takes a Lover (1994),Comedy|Romance,1994,Nina Takes a Lover,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
285,Natural Born Killers (1994),Action|Thriller,1994,Natural Born Killers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
286,Only You (1994),Comedy|Romance,1994,Only You,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
287,Once Were Warriors (1994),Crime|Drama,1994,Once Were Warriors,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
288,Poison Ivy II (1995),Thriller,1995,Poison Ivy II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
289,Outbreak (1995),Action|Drama|Thriller,1995,Outbreak,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
290,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,1994,"Professional, The (a.k.a. Leon: The Professional)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
291,"Perez Family, The (1995)",Comedy|Romance,1995,"Perez Family, The",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
292,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,1995,"Pyromaniac's Love Story, A",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
293,Pulp Fiction (1994),Crime|Drama,1994,Pulp Fiction,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
294,Panther (1995),Drama,1995,Panther,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295,Pushing Hands (1992),Comedy,1992,Pushing Hands,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Priest (1994),Drama,1994,Priest,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
297,Quiz Show (1994),Drama,1994,Quiz Show,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298,Picture Bride (1995),Drama|Romance,1995,Picture Bride,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
299,Queen Margot (La Reine Margot) (1994),Drama|Romance,1994,Queen Margot (La Reine Margot),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
300,"Quick and the Dead, The (1995)",Action|Adventure|Western,1995,"Quick and the Dead, The",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
301,Roommates (1995),Comedy|Drama,1995,Roommates,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
302,Ready to Wear (Pret-A-Porter) (1994),Comedy,1994,Ready to Wear (Pret-A-Porter),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Three Colors: Red (1994),Drama,1994,Three Colors: Red,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
304,Three Colors: Blue (1993),Drama,1993,Three Colors: Blue,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
305,Three Colors: White (1994),Drama,1994,Three Colors: White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
306,"Red Firecracker, Green Firecracker (1994)",Drama,1994,"Red Firecracker, Green Firecracker",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
307,Rent-a-Kid (1995),Comedy,1995,Rent-a-Kid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Relative Fear (1994),Horror|Thriller,1994,Relative Fear,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
309,Stuart Saves His Family (1995),Comedy,1995,Stuart Saves His Family,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"Swan Princess, The (1994)",Animation|Children's,1994,"Swan Princess, The",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,"Secret of Roan Inish, The (1994)",Drama,1994,"Secret of Roan Inish, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
312,"Specialist, The (1994)",Action,1994,"Specialist, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Stargate (1994),Action|Adventure|Sci-Fi,1994,Stargate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
314,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,1994,"Santa Clause, The",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
315,"Shawshank Redemption, The (1994)",Drama,1994,"Shawshank Redemption, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
316,Shallow Grave (1994),Thriller,1994,Shallow Grave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
317,Suture (1993),Film-Noir|Thriller,1993,Suture,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
318,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,1993,Strawberry and Chocolate (Fresa y chocolate),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319,Swimming with Sharks (1995),Comedy|Drama,1995,Swimming with Sharks,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
320,"Sum of Us, The (1994)",Comedy,1994,"Sum of Us, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
321,National Lampoon's Senior Trip (1995),Comedy,1995,National Lampoon's Senior Trip,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322,To Live (Huozhe) (1994),Drama,1994,To Live (Huozhe),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
323,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi,1995,Tank Girl,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
324,Tales From the Crypt Presents: Demon Knight (1995),Horror,1995,Tales From the Crypt Presents: Demon Knight,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
325,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,1994,Star Trek: Generations,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
326,Tales from the Hood (1995),Comedy|Horror,1995,Tales from the Hood,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
327,Tom & Viv (1994),Drama,1994,Tom & Viv,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
328,Village of the Damned (1995),Horror|Sci-Fi,1995,Village of the Damned,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
329,Tommy Boy (1995),Comedy,1995,Tommy Boy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330,Vanya on 42nd Street (1994),Drama,1994,Vanya on 42nd Street,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331,"Underneath, The (1995)",Mystery|Thriller,1995,"Underneath, The",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
332,"Walking Dead, The (1995)",Drama|War,1995,"Walking Dead, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
333,What's Eating Gilbert Grape (1993),Drama,1993,What's Eating Gilbert Grape,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334,Virtuosity (1995),Sci-Fi|Thriller,1995,Virtuosity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
335,While You Were Sleeping (1995),Comedy|Romance,1995,While You Were Sleeping,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
336,"War, The (1994)",Adventure|Drama,1994,"War, The",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
337,Double Happiness (1994),Drama,1994,Double Happiness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338,Muriel's Wedding (1994),Comedy|Romance,1994,Muriel's Wedding,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
339,"Baby-Sitters Club, The (1995)",Children's,1995,"Baby-Sitters Club, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Ace Ventura: Pet Detective (1994),Comedy,1994,Ace Ventura: Pet Detective,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,1994,"Adventures of Priscilla, Queen of the Desert, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
342,Backbeat (1993),Drama|Musical,1993,Backbeat,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
343,Bitter Moon (1992),Drama,1992,Bitter Moon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
344,Bullets Over Broadway (1994),Comedy,1994,Bullets Over Broadway,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Clear and Present Danger (1994),Action|Adventure|Thriller,1994,Clear and Present Danger,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
346,"Client, The (1994)",Drama|Mystery|Thriller,1994,"Client, The",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
347,"Corrina, Corrina (1994)",Comedy|Drama|Romance,1994,"Corrina, Corrina",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
348,Crooklyn (1994),Comedy,1994,Crooklyn,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349,"Crow, The (1994)",Action|Romance|Thriller,1994,"Crow, The",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
350,Cobb (1994),Drama,1994,Cobb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
351,"Flintstones, The (1994)",Children's|Comedy,1994,"Flintstones, The",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Forrest Gump (1994),Comedy|Romance|War,1994,Forrest Gump,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
353,Four Weddings and a Funeral (1994),Comedy|Romance,1994,Four Weddings and a Funeral,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
354,Higher Learning (1995),Drama,1995,Higher Learning,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355,I Like It Like That (1994),Comedy|Drama|Romance,1994,I Like It Like That,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
356,I Love Trouble (1994),Action|Comedy,1994,I Love Trouble,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,It Could Happen to You (1994),Drama|Romance,1994,It Could Happen to You,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
358,"Jungle Book, The (1994)",Adventure|Children's|Romance,1994,"Jungle Book, The",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
359,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",Documentary,1993,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360,"Lion King, The (1994)",Animation|Children's|Musical,1994,"Lion King, The",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
361,Little Buddha (1993),Drama,1993,Little Buddha,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
362,Wes Craven's New Nightmare (1994),Horror,1994,Wes Craven's New Nightmare,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
363,"Mask, The (1994)",Comedy|Crime|Fantasy,1994,"Mask, The",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
364,Maverick (1994),Action|Comedy|Western,1994,Maverick,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
365,Mrs. Parker and the Vicious Circle (1994),Drama,1994,Mrs. Parker and the Vicious Circle,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
366,Naked Gun 33 1/3: The Final Insult (1994),Comedy,1994,Naked Gun 33 1/3: The Final Insult,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
367,"Paper, The (1994)",Comedy|Drama,1994,"Paper, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
368,Reality Bites (1994),Comedy|Drama,1994,Reality Bites,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
369,Red Rock West (1992),Thriller,1992,Red Rock West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
370,Richie Rich (1994),Children's|Comedy,1994,Richie Rich,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Safe Passage (1994),Drama,1994,Safe Passage,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,"River Wild, The (1994)",Action|Thriller,1994,"River Wild, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
373,Speed (1994),Action|Romance|Thriller,1994,Speed,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
374,Speechless (1994),Comedy|Romance,1994,Speechless,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
375,Timecop (1994),Action|Sci-Fi,1994,Timecop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
376,True Lies (1994),Action|Adventure|Comedy|Romance,1994,True Lies,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
377,When a Man Loves a Woman (1994),Drama,1994,When a Man Loves a Woman,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
378,Wolf (1994),Drama|Horror,1994,Wolf,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
379,Wyatt Earp (1994),Western,1994,Wyatt Earp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380,Bad Company (1995),Action,1995,Bad Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,"Man of No Importance, A (1994)",Drama,1994,"Man of No Importance, A",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382,S.F.W. (1994),Drama,1994,S.F.W.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
383,"Low Down Dirty Shame, A (1994)",Action|Comedy,1994,"Low Down Dirty Shame, A",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Boys Life (1995),Drama,1995,Boys Life,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385,"Colonel Chabert, Le (1994)",Drama|Romance|War,1994,"Colonel Chabert, Le",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
386,Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama,1965,Faster Pussycat! Kill! Kill!,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
387,Jason's Lyric (1994),Crime|Drama,1994,Jason's Lyric,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
388,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Children's,1993,"Secret Adventures of Tom Thumb, The",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Street Fighter (1994),Action,1994,Street Fighter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Coldblooded (1995),Action,1995,Coldblooded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
